variable_1,variable_2
Ìmúdó̩gba tí kò dára rárá ni.,negative
Tí Kò dára,negative
Wó̩n pò̩ mi ló̩fún láti fèsì!!!,negative
Swallow yanjú ọ̀pọ̀lọpọ̀ wàhálà àwùjọ léréfèé.,negative
Èhun tó lágbára àti ìṣe̩ tó burú jáì,negative
Gígùnjù tí kò wúlò,negative
Kò yẹ̩ láti gba àkókò rẹ,negative
"Biyi Bándélé tó jẹ́ adarí ṣe ìbádó̩gba ìwé náà, èyí dára ó sì ń dániló̩fun tòló, ṣùgbọ́n fíìmù yìí kàn lọ bọrọgidi ni, ó sì kùnà láti ṣáfihan ìpayínkeke ogún. Èyí sì jẹ́ kí ìtàn náà fi ìdí re̩mi.",negative
Wọn kò ṣe eré yìí dáadáa. Kò wúni lórí rárá tó fi jẹ́ pé ń ko le sọ pé ó yẹ láti fàkókò ṣòfò lórí rẹ̀.,negative
Ó ti falè̩ jù. Ifàkókò ṣòfò lásán ni,negative
"Kí í ṣe è̩è̩kan náà ni gbogbo rẹ̩̀ dojúrú. Kí í ṣe dandan ni kí àwo̩n tó ń gbé fíìmù jáde jẹ́ kí Nollywood gún bí í tí Bollywood láìsí ìtàn, ọgbọ́n àti nǹkan tó yẹ láti jẹ kí a gbádùn rẹ.",negative
Ìjákulè̩ tó dùn ni dọkàn ni.,negative
Ìtàn ìbànújé̩ tí àgbékalè̩ rẹ̩ kò dára rárá.,negative
Ẹnikẹ́ni tí ó bá jókòó láti wo fíìmù tí kò lórí ti ko nídìí yìí kan mò̩ó̩mò̩ fi ara rẹ sílẹ̀ fún àwọn ìṣẹ̀lẹ̀ abaniló̩kànjé̩ ni,negative
"Tí a bá ń sọ̀rọ̀ ní́pa eré síse, ìko̩sílé̩ ìtàn, nǹkan ìyàlẹ́nu tó jó̩ni lójú ni.",negative
"Bí èròǹgbà rẹ̩̀ àti ẹ̀kọ́ inú rẹ̀ ṣe dára tó, Black November tí fà nílè jù láti ni ipa tó yẹ.",negative
Kò sí nǹkan tó ń ṣẹlẹ̀ lópin ohun gbogbo ju ìfẹ́ rere lọ gẹ́gẹ́ bí i Jeta Amata ṣe máa ń ní oore ọ̀fẹ́ láti rí ojú réré.,negative
Iṣé̩ ye̩pe̩re̩ tó kéré sí adúrú owó tí a ná lé e lórí.,negative
"WTF
Ó sú ènìyàn! Ó ti ré̩ mi gidigidi bí mo ṣe ń wo eré yìí. Eré yìí tí wà ṣáájú",negative
Kò farabalẹ̀.,negative
Ó dàbí wípé wọ́n mànánmàn ṣe fíìmù yìí láti kàn dá àyà já àwọn olùwòran ni. O jẹ sinimá tí o dun ni láti wò.,negative
Ó n dùn ṣùgbọn kò kún ojú òṣùwọ̀n tó.,negative
Sinimá tí a lè pè ní ìràwọ̀ sinimá tí ó ń kọ mọ̀nà mọ̀nà ṣùgbọ́n tí kò ní ohun ámúyẹ ni.,negative
Kìí ṣe eré gidi,negative
Kí lóde tí wọn kò ṣe ohun gbogbo parí. Kí ló ṣẹlẹ̀?,negative
Kò dùn.,negative
Eré tí kò ní ìdí,negative
"Ìtàn náà kò kún tó, kò pani ní ẹ̀rín",negative
Ìsekúse gbàá,negative
Mo ní ìrètí fún ní ibẹ̀rẹ̀ ṣùgbọn ó tètè kú,negative
Ó dára fún àwọn ọmọ ọdún mẹrinla. Ìṣe eré nà dàbi ìtàn Disney tó mọ.,negative
Eré tí ò dára,negative
"Ó dun’ni pé sinimá ayọ́mẹ́yẹ ni àti pé, sinimá yẹpẹrẹ ìgbà dé ìgbà tó báni lẹ́rú. Ohun kan ni pé, ẹ ó mọ̀ pé ilẹ̀ Nàìjíríà ni ó ti wá.",negative
"Eré náà ò dára, àṣejù díẹ̀ lát'ọ̀dọ̀ àwọn òṣèré (bóyá ìdarí tí pọ̀jù) sùgbón lílò rẹ̀ dára.",negative
Eré yí kò kún tó.,negative
Kò kún ojú òṣùwọ̀n,negative
Tí ìparí rẹ̀ bá dára kò bá ti yi ìbò mi padà fún eré yí sí èyí tó pọ̀. Eléyìí jẹ ti 1980's.,negative
Ìtàn dára ṣùgbón iye rẹ̀ kòdáa,negative
Ìbẹ̀rẹ̀ dárá ṣugbọn àkọsílẹ̀ rẹ̀ kò sí n títò. Àsedànù akitiyan ni eré náà.,negative
"Eré onífẹ̀ẹ́ apani lẹ́rìn-ín níbi tí ilé ìdáná, ilé ìtura àti orílẹ̀-èdè tí à ń rí níbí kò ti jọ ara wọn.",negative
"Eléyìí dàbi iṣẹ ilé ẹ̀kọ́ gíga. Ìtàn náà kìí ṣe ohun tó yàtọ àti pé a lè tètè mọ òpin rẹ̀ láti ìbẹ̀rẹ̀, àwọn ẹ̀fẹ̀ náà kò sí pa ni lẹ́ẹ̀rín",negative
"Kì n ṣe pé gbogbo rẹ̀ ni ò kùnà lẹ n kanna, ṣugbọn bí àwọn tí wọ́n kó fíìmù yí jọ pọ̀ ṣe sọ àfojúsùn wọn nù tí wọ́n wá bẹ̀rẹ̀ sí ní mú àtamán mọ́ àtamọ̀n tí fíìmù Nọ́líwuùdù ṣe wáá dàbí fíìmù Bọ́líwuùdù ní gígùn láìsí ohun tó ní láárí kan gẹ́gẹ́ bíi áwí jàre.",negative
Ọ lè máa kórira ará pé ọ pàdé ṣùgbón ọ kúrò bi ẹni pe ọ ọpọlọ rẹ kú.,negative
Mi ò le fọwọ́ rẹ̀ sọ̀yà,negative
Gbogbo ohun tí ó yí fíìmù yí ka ni ìfi tipátipá pani lẹ́rìn-ín lọ́nà tí kò rajaja.,negative
"Ó n ṣe àfihàn àìkún ojú òṣùwọ̀n tó wà nínú abala eré yorùbá, 'Ajibade' tọkasí gbogbo ìjákulẹ́ tó wà nínú eré yòrùbá láì tijú",negative
Mi ò fọwọ́ rẹ̀ sọ̀yà. Ìtàn tó dára gidigidi ni ṣugbọn àwọn ẹ̀bùn tí ò sọ kò kún tó.,negative
Dájúdájú n kò f'ọwọ́rẹ̀ sọ̀yà. 'Detour' jẹ́ òmùgò gidi.,negative
"Ìsekúse gbàá! Àwọn ẹni yìí kò ní nkán ṣe. Dákun, má fí náírà rẹ fún wọn lérè.",negative
Mi ò fi ọwọ́ rẹ̀ sọ̀yà. Kò fúnni ní ìpele itẹlọrun tó lè mú kí irú eré yí jé ohùn tí a lè ijoko ti.,negative
"Gẹ́lẹ́ bí àkòrí rẹ̀ ti sọ, ‘THE GARBAGE SCHOOL 🚸’ jẹ́rìí ọ̀rọ̀ tí a máa ń sọ pé ‘ohùn tí a bá fọn sì inú fèèrè ni fèèrè yóò gbé jáde",negative
"Òfúútù fẹ́ẹ́tẹ̀, áásà tí kò ní kánún.
Ẹ̀FÚNSETÁN ANÍWÚRÀ jẹ́ àfihàn ìṣe ìmẹ́lẹ́ àti ọ̀nà ìgbà sọ ìtàn tí ó dun’ni jọjọ",negative
"Ẹ̀yà ẹ̀fẹ̀ wọn ti di ohùn tí o dùn mọ, ó ti di ohun ti wọn tún ṣe ní gbogbo ìgbà àti ohun tí a lè sọ òpin rẹ̀ láti ìbẹ̀rẹ̀. Ìtìjú ni láti f'ọwọ́irú eré yìí sọ̀yá",negative
"ló bàájẹ, 'àwòrán ti dára jùlọ' fi dáni lójú pé eléyìí jìnà púpọ̀ sí ohun tó dára.",negative
"Ọnà tó burú láti bẹ̀rẹ̀ ọdún, 'Apke' ò já mọ ǹkankan",negative
"Mi ò mọ irú ilé ìtajà tí wọn ṣí ní bẹ̀yẹn ""Ebony Life"", ṣùgbọn ìdójútì ni ọlà yín tó ga jù jẹ ṣi ìṣojú awọn olootu.",negative
"Sa gbogbo ipá tí o le sà; 'Ọlọlá jùlọ fi hàn pé òun ò k'ójú òṣùwọ̀n, nípa àìlè mú gbogbo ìlérí tó ṣe nigba tí ìbò m bọ̀ ṣẹ.",negative
SURVIVAL OF JELILI jẹ́ àfihàn aláyẹ̀yẹ rúdurùdu àti ohun tí kò yẹ kí ojú máa rí.,negative
"Báyìí, kíkún àwọn ògbóǹtarìgì olólùfẹ́ sinimá ni oorun lórí owó gegele tí wọ́n san kìí ṣe ìwà ọ̀daràn ní gbogbo ìgbà.",negative
Sinimá ‘ Ọ̀TÁ TÍ MO MỌ̀’ jẹ́ sinimá rádaràda tí kò kún ojú òṣùwọ̀n.,negative
Ó tini lójú pé àìle ṣe iṣẹ́ à ṣe parí lórí ohun gbogbo kò tán sì àwọn àpẹrẹ tí a ti mú ẹnu bà tẹ́lẹ̀.,negative
Ìșọwọ́ ṣeré àwọn òșèré yẹn ń bí ènìyàn nínú àti pé ìṣọwọ́ sọ ìtàn rúdurùdu gbáà ni.,negative
‘House of Talents’ jẹ́ ilẹ̀ àwọn ohun ẹ̀rù jẹ̀jẹ̀. Àwọn òșèré yẹn kò rí i ṣe rara,negative
SHUKI jẹ́ ọ̀kan lára àwọn sinimá tí ó ṣáà fẹ́ fi aṣọ ẹ̀yẹ Nọ́líwuùdù wọ́lẹ̀. Fíìmù rádaràda tí ó tún fi ọ̀nà ògbójú wu ìwà òpònú ni.,negative
Gbàràdá jé ìjìnlẹ̀ eré yorùbá ìdúmọ̀tà pẹ̀lú gbogbo ìwà wèrè tó bá abala nollywood yẹn wá.,negative
Sinimá rádaràda tí ń gbé ènìyàn ní èébì. Sinimá ‘Àwọn wúńdíá mẹ́wàá’ jẹ́ wákàtí kan àti Ìșẹ́jú mọ́kán dín ní àádọ́ta ìfìyà jẹni tí kò ṣe é fi ẹnu sọ.,negative
"Nkò mọ ohun ti ' túmọ̀sí ní ọkàn àwọn olùdásílẹ̀, sùgbón èyí, eré kọ́ni èyí.",negative
eré tí kò ní ìdí.,negative
kò kún ojú òṣùwọ̀n.,negative
Ó lọ́ra gbígbé àsọtẹ́lẹ̀,negative
"Níkẹhìn, ìpànìyàn nípasẹ̀ àwọn ọ̀ràn tí ó nira tí ìṣè-ṣe àti iró, 'Hire a Woman' jẹ́ fíìmù tí kò ní idán gidi èyíkèyí.",negative
The Final List' jẹ́ ìsẹ́po tí kò wúlò aláìlópin.,negative
"Ìbànújẹ́ ọgbẹ́, 'Levi' jẹ eré tí kò ní ìdí.",negative
Knock Out Blessing' jẹ́ àpẹẹrẹ fíìmù míràn fún lílò àwọn òṣèré fíìmù tí ń bọ̀ dípò tí gbogbo ènìyàn.,negative
"Àtúnwí àti ṣígọ́gọ́, 'Kasala' jẹ́ ìsọnu tí ó ga jùlọ tí owó, agbára àti àkókò.",negative
"Ní ìrora lọ́ra àti ẹlẹ́sẹ̀ ẹ̀rù eré tí àràtuntun nìkan ni ""Ó wà láti Nàìjíríà!""",negative
Ó lọ́ra gbígbé àsọtẹ́lẹ̀ Eléèyí fíìmù pàtó jẹ́ ti ní àwọn high junior Circuit.,negative
"Àpapọ̀ 
àpéjọ eré jẹ́ kúkurú púpọ̀ àti àsọtẹ́lẹ̀.",negative
kò dára tó.,negative
"Àwọn òsèré jẹ́ ńlá, ṣùgbọ́n àwọn àpéjọ eré  kò lágbára.",negative
"Fíìmù náà jẹ́ ẹ̀rù láti sọ pé ó kéré jù, láìbìkítà àwọn òṣèré tí ó ga jù lọ.",negative
Lionheart kò ṣe tàbí sọ ohunkóhun titun.,negative
Àwọn sẹ̀sẹ̀dé tuntun yóò jẹ́ ìyàlẹ́nu nípasẹ̀ ìsọdi ọ̀rọ̀-ọ̀rọ̀ tí ó kúnjù àti ìwúrí òṣèré Tí ó ńgbé nípa àkọsílẹ̀ búburú Wọ́n fi sílẹ̀ rin eré àti kí ó sòro-ní-àpèjọ eré àjọṣọ,negative
àìṣedéédé àìdọ́gba ti melodrámà àti àwọn ẹ̀rù ti ogun abẹ́lé,negative
". ""ó dá a, fíìmù yìí gbọdọ̀ jẹ́ s *** t"" ṣùgbọ́n rárá kìí ṣe bẹ́ẹ̀.
O le fojú inú rò ó nìkan bí ó ṣe lágbára àti rírọ̀ tí ìwé àfọwọ́kọ fíìmù ti jẹ́.",negative
búburú irú ti ìwé tí ó dára púpọ̀,negative
"Pẹ̀lú àwọn kùdíẹ̀káàtóo Nollywood, Jẹ́ kí á ya ìtàn náà",negative
"Ní ìwò àti rílára ti eré kan láti ọdún un 1985 àyàfi pẹ̀lú àwọn ìyípo díẹ̀, ìpágọ́ díẹ̀, kò sí ìyànílẹnu, ìfura dìẹ́ àti àpéjo eré tí ó gùn púpọ̀.",negative
"Síbẹ̀síbẹ̀ ìtàn-àkọọ́lẹ̀ kìí ṣe ojúlówó èyí tí ó pé., ìṣe kò dára. Àtipé kò sí àwọn ìtàn ìtànkálẹ̀ tí ó yàtọ̀ sí ẹ̀gbẹ́.",negative
Ìwé tí ó lágbára ti ṣe láìsí agbára..,negative
"Fíìmù tí ó ní ìtara tí ó yẹ àkíyẹ̀sí, láànú kò ṣe àpéjọpọ̀ ní agbára bí ò ṣe nírètí.",negative
Ọ̀ràn tí òkánjúwà wíwuyì Bàjẹ sínú ní ipele àpótí-kíká,negative
"Pẹ̀lú àwọn ìṣeré tí ó dára nípasẹ̀ Thandie Newton ati Chiwetel Ejiofor, “Yellow Sun” tí ó ní lọ́tọ̀ ń jo tútù.",negative
Ọ̀nà sí kékeré dídára ti ṣẹ̀dá. pẹ̀lú èrò ọkàn tí ó dára ...,negative
"Ó n ṣe ní àánú, fíìmù náà nígbàgbogbo jẹ́ dáradàra àti onílọ́ra pẹ̀lú díẹ̀ nínú àwọn àkókò ọ̀ṣẹ̀ ọ̀sán púpọ̀ ti ìfihàn ẹ̀dùn.",negative
"Ohun gbogbo dàbí ẹnipé kò ní ibi-afẹ́dé, kékeré, bí ẹnipé ìtàn náà (èyítí ó jẹ́ ni àwọn àkókò tí kò ní ìdáríjì) kò ṣe ìṣeré bí ó ṣe ṣe jáde nìkan tí ó yára kọja.",negative
"Pẹ̀lú àwọn iṣẹ́ ṣíṣe tí ó lágbára àti ọ̀pọ̀lọpọ̀ ìṣẹ̀lẹ̀, òǹkọ̀wé àti olùdarí Bíyì Bándélé kùnà láti fi ìdí ìtàn-àkọọ́lẹ̀ náà múlẹ̀ tí orílẹ̀-èdè àti ti ìṣèlú, àti pe fíìmù náà kò ṣe pàtàkì bí àbájáde.",negative
"Gbígbé ojú ìwòye, ọ̀nà eré nípasẹ̀ ogun ábẹle Nàìjíríà tí àwọn ọdún 1960 yípadà láti jẹ́ àṣìṣe lílọ kiri nínú èyítí ìṣelọ́pọ̀ tí a yàn láwùjọ yíì kò le gbà padà pátápátá.",negative
"Abojútó, mímú mímú ìwé kan pẹ̀lú (níbi tí a kò tẹ̀) ìjìnlẹ̀",negative
"Nìkan nígbàtí àwọn ìgbésí àyé àwọn orí  òsèré wà ní ewu - àti àwọn bọ́m̀bù jù sílẹ̀ - ǹkan náà wà lááyé nítòótọ́, pẹ̀lú Ó dà bí pé ó nílò kánjú.",negative
Nìkan ní ìpò àwàdà Nollywood gbòòrò. Ṣé ó ní ìdánilójú nítòótọ́.,negative
"kánjú, ìṣùpọ̀ ìràpadà sí òpin fíìmù náà ni à gbékalẹ̀ bí ìtara tí ó wuyì.",negative
"Bótilẹ̀jẹ́pé iṣẹ́ àárín jẹ́ ìwúnilóri àìsè àìbalẹ̀ àìbìkítà tí àgbẹ̀ bigbé rì ìtàn tí ó fanimọ́ra náà, tí ó jẹ́ kí ó jẹ́ wíwú tí ó nira púpọ̀ ju tí ó nílò láti jẹ.",negative
"Ní agbára, ṣùgbọ́n ó kùnà láti fà ọ́ wọlé",negative
Ìtàn àládùn kan wà rí -èyí kì í ṣe bẹ́ẹ̀ ni?,negative
Ẹ̀tàn Hollywood kan,negative
Ìtàn gidi kan lójẹ́ níbẹ̀ ṣùgbọ́n kò kọ́ bí ó ti yẹ,negative
Ìwúnilórí ṣùgbọ́n kìí ṣe ǹkankan tí ó fanimọ́ra  tàbí ìyanilẹ́nu.,negative
Ìtàn tí ó ní adùn tí ó ní ìbànújẹ́ tí ó dínkù sí fíìmù aládùn kan.,negative
"Ìpílẹ̀ ọ̀rọ̀ ìtàn jẹ́ ìyanilẹ́nu díẹ̀ síì ju àwọn pàtó tí ìtàn ìtànjẹ àti akíkanjú yìí, èyítí kò ní ìjìnlẹ̀ ìwà tó pé àti sojúrigindin alayé.",negative
"ìbànújẹ ọkàn, ìyípadà Ẹniìtàn láti ẹ̀mí tí ó sọnù sí ọ̀mọ̀wé kan àti ní báyì òṣèré kan ti lọ sínú àwọn ìṣẹ́jú ìkẹhìn tí ó kù lẹ́hìn gbogbo àìbalẹ̀ náà.",negative
"Adéwálé Akínnúoyè-Agbájé, tí ó kọ̀wé, tí ń darí àti ní ìrírí irú iṣẹ́ àgbẹ̀ bẹ́ẹ̀ lákọ̀ọ́kọ́, sọ̀rọ̀ nípa ìwà ẹlẹ́yàmẹ̀yà tí àwọn ọ̀dọ́ wọ̀nyí bá pàdé, kí wọ́n tó wọ̀ wọ́n lọ́kàn délẹ̀délẹ̀ nínú eré orí awọ.",negative
àìní oníìwé- ti agbára fíìmù yẹn.,negative
Ìbànújẹ́ Ẹniìtàn ṣe inúdídùn ṣùgbọ́n fún kíni? òtítọ́ titun díẹ̀ ni a kọ́ ẹ̀kọ́ níbí.,negative
Eré Akínnùóyè-Agbájé fẹ́rẹ̀ kú kò gbà láti díi mu ẹnití Ẹ̀ní jẹ́.,negative
"Bótilẹ̀jẹ́pé iṣẹ́ àárín jẹ́ ìwúnilórí àìse àìbalẹ̀ àìbìkítà tí àgbẹ̀ bigbé e rì ìtàn tí ó fanimọ́ra náà, tí ó jẹ́ kí ó jẹ́ wíwú tí ó nira púpọ̀ ju tí ó nílò láti jẹ",negative
À ṣe dáradára àti kí o àìbẹrù. Wo àwọn ènìyàn tí ó sọnù ni ìsínwín ti àwọn ènìyàn.,negative
"Bákánnà ni agbára àti àìbalẹ̀, Ọ̀gbìn jẹ́ olùránnilétí tí ó wuyì tí àwọn gígùn tí ó léwu ti ìkóríra ara ẹni lè já sí.",negative
Bóyá ó súnmọ́ kókó-ọ̀rọ̀ náà láti sọ pẹ̀lú mímọ́ tí ó ń béèrè.,negative
Pàpá Ajasco wá sí sinimá ní ìyàlẹ́nu ìyàlẹ́nu àti àwàdà aṣiwèrè aṣiwèrè yìí.,negative
Agbara miiran ti o dara ti bajẹ nipasẹ kikọ buburu.,negative
À ti ó dára ìtàn dabarú nípa búburú screenplay,negative
"Ǹjẹ́ fíìmù le jẹ́ búburú, ṣùgbọ́n pàtàkì?",negative
Ìsejáde àti ohùn orin bá ìtàn tí ó dára jẹ́,negative
eré tó lọ́ra,negative
ìbínú,negative
"Mo nírètí fún fíìmù ìgbádùn míràn tí ó ń fihàn rẹ̀, fíìmù yìí kò ṣé jíṣẹ́ lórí agbègbè yẹn, padà sẹ́hìn lẹ́hìn padà sẹ́hìn, fí fíìmù náà sílẹ̀ ní pípín púpọ̀, àtipé kò fún ìdí kan láti ṣètọ́jú irú ìhùwàsí kan pàtó",negative
fíìmù tí ó dára jù. Ìtàn-àkọọ́lẹ̀ tún nílò ìyàrá.,negative
"Mo fẹ́ràn fíìmù yìí
Ṣùgbọ́n mi ò kàn le sé náàni. Gbígbé lọ́ra ṣùgbọ́n tún jẹ́ àsọtẹ́lẹ̀. Ó mà burú gan ò.",negative
àìní ìjìnlẹ̀,negative
"Àwọn òtítọ́ tí ó burújù… pípè, ìtàn ìtànjẹ ọkàn",negative
Fíìmù náà ti ṣe dáradára ṣùgbọ́n mi ò le mọ irú fíìmù tí ó fẹ́ láti jẹ́ àti kíni ìtàn náà títí di ìgbà tí mo dúró wíwó ibìkan ní àárín.,negative
níyanjú jẹ́jẹ́. Bíbẹ̀rẹ̀ dáradára ṣùgbọ́n ó bàjẹ́ bí ó tí ń ṣiṣẹ́ gùn jù fún àwọn oníìwé-dára.,negative
"Ìṣèṣe búburú púpọ̀, ṣùgbọ́n fíìmù náà tún j́ẹ ìdánilárayá.",negative
Àwòrán tí kò dára,negative
"Ìtàn ńlá, ṣíṣe tí kò dára.",negative
"Ṣíṣejáde fíìmù yìí ti ṣòro, ṣùgbọ́n ọkàn ti ń sọnù.",negative
"Ó lọ́ra 
Ìseré yẹn dára, ṣùgbọ́n àwọn àkọsílẹ̀ jẹ́ ohun tí kò dára.",negative
"Fún àwọn òsèré tí wọ́n sẹ̀sẹ̀ bẹ̀rẹ̀ tí ó tún ní kò sí ìtọ́sọ́nà láti Akinrópò. Ohùn náà burú, bóyá láti àìní àwọn ariwo gbohùngbohùn.",negative
gan àìrọrùn.,negative
"Fíìmù ẹ̀ya àkọ́kọ́ tí ó ní àbàwọ́n, ṣùgb́ọn ó fihàn àdéhùn ńlá kan.",negative
"eré Nàìjíríà tí ń lọ lọ́ra nípa ìfipá bánilòpọ̀, ìkọlù",negative
Awada Nollywood gbòòrò nìkan ni ipò ṣe o ni ì́dánilójú nítòótọ́.,negative
Ìbànújẹ́ pé ohùn orin púpọ̀ ló wà jákèjádò fíìmù náà àti pé ó ní ipa tí ṣíṣe fíìmù náà ní ìmọ́lára ẹni ọgbọ̀n ọdún.,negative
"fíìmù kó jẹ́ ńlá, díẹ̀ nínú àwọn òsère ń seré ju bóti yẹ lọ (bóyá lórí-ìdarí?) Ṣùgbọ́n ibi tí wọ́n ti yà á dára",negative
Àwàdà Nollywood gbòòrò nìkan ni ipò ṣe ni ò dání lójú nítòótọ́.,negative
"Gbígbé lọ́ra, ìṣeré ńlá àti pé ó ní àwọn bíba díẹ̀ nínú, ṣùgbọ́n ìparí kò ní ìdáríjì.",negative
Ó jẹ́ ìdẹ̀rúbà àti ojú ayé pẹ̀lú ẹ̀rù tí ń rákò tí ó lọ́ra tí kò sanwó gaan ní ìparí.,negative
"Ó dára títí di òpin 
Àṣìṣe ńlá!",negative
"Fíìmù yìí dá lórí  àrùn ẹ̀bólà ní Nàìjíríà. Ó jẹ́ ìbànújẹ́ púpọ̀ àti pé kò ṣe ńlá bí Mo ti rò pe yóò jẹ́. Ní òtítọ́, kìí ṣe ohun tí mò ń retí, pẹ̀lú.",negative
Ti ìpinnu dáradára ṣùgbọ́n ìgbìyànjú má gbowó láti gbé olùwò náà.,negative
Èyí jẹ́ ǹkan àìmọ́gbọ́nwá ẹ̀rẹ̀kẹ́ tí kò ní ẹ̀mí tí ó ṣe àìṣedédé ńlá sí ìwé ńlá kan.,negative
Ó lè ti jẹ́ ǹkan tí ó dára jùlọ.,negative
Eléyìí jẹ́ aláìdùn,negative
Ṣe ni ò bá jẹ́ fíìmù ńlá kan ṣùgbọ́n àwọn àìṣedéédé pẹ̀lú ọ̀pọ̀lọpọ̀ àwọn ìwòye sáré bí ó tí ń gé sẹ́hìn àti síwájú láàrín ẹ̀hìn ìtàn àti àwọn eré ìfẹ́,negative
Fíìmú yìí jẹ́ ìwọ̀sí gbáà,negative
fẹ́rẹ̀ dàbi sinimá méjì tí ó yàtọ̀. Ìtàn náà nílò ìtúmọ̀ tó súnmọ́ sí ti àwọn ìṣẹ̀lẹ̀ tí n ṣẹlẹ̀.,negative
"Ìtàn ìyanjú jẹ́ ìgbẹ́kẹ̀lé púpọ̀jù lórí èdè-àìyedè, ìró àti ètò àrékérekè.",negative
"Díẹ̀ nínú àwọn fọwọ́kàn alárinrin àti àwọn àkókò tí agbára ọ̀fẹ́, ṣùgbọ́n ó gbòòrò púpọ̀, pẹ̀lú iṣé àti àwọn  ìtọ́sọ́nà tí ó jẹ́ díẹ̀ bíi tẹlifísọ̀n ọ̀sán.",negative
Ohùn lẹ́ẹ̀kọ̀ọ̀kan lọ́wọ́sí sùgbọ́n ìgbà asán ìlú ìtàn.,negative
Bí àwọn àwàdà tí ó bẹ̀rẹ̀ jáde dáradára tó ṣùgbọ́n,negative
Fíìmù aláìdùn ṣùgbọ̀n ó ní ẹ̀kọ́ tí mo ríi fíìmù yìí aláìdùn púpọ̀ ṣùgbọ́n ó ní ẹ̀kọ́.,negative
Ó jẹ́  aláìdùn àti àìsedédé.  Púpọ̀ ti àìrọ́jú ní ìyàn yíyàn,negative
"Mo fẹ́ láti fẹ́ràn fíìmù yìí gaan. Mo ní ìfẹ́ ọ̀pọ̀lọpọ̀ àwọn òṣèré àti dídára ìṣelọ́pọ̀.Ó dára, ṣùgbọ́n bótilẹ̀jẹ́pé ó jẹ́ wákàtí kan nìkan etí ọgbọ̀n ìṣẹ́jú mẹ́rin, ó dàbí pé ó fá lórí láíláí. Mo ní láti dúró àti bẹ̀rẹ̀ fíìmù yìí. Mo ti párí níkẹhìn lẹ́hìn osù díẹ̀.",negative
"Bótilẹ̀jẹ́pé ẹ̀dọ̀fú kò pọ̀ jù, Ìyàlẹ́nu kìí ṣe ǹkan. ìdíwọ́ yẹn le ti gba oògùn àti ẹbọ ṣùgbọ́n, Síbẹ̀síbẹ̀, ọkàn kìnìún dára gaan.",negative
Fíìmù náà dàbí ẹnipé gbogbo pẹ̀tẹ́lẹ̀ ti wà ní fífà dé ìparí,negative
"Bàbá olóyè kejì jẹ́ àìmọ́gbọ́nwá, èyítí yóò jẹ́ ìfàradà tí ó bá jẹ́ kí a rẹ́rìn nígbà gbogbo.",negative
"Láìsí ìtọ́sọ́nà àti ìtumọ̀, eléèyí jẹ́ kan tó gùn , tó le tí yóò ti ò fi le dára níwájú àwọn ọ̀rẹ́ àti ẹbí tí àwọn tí olùdarí àti àwọn òṣèré.",negative
Ḿ bomirin àti kí o ń ṣiṣẹ́,negative
"Àwọn kókó-ọ̀rọ̀ tí ó wà nínú Swallow yóò jẹ́ kí ẹnikẹ́ni kígbe - òṣì, ìfipábánilòpọ̀ ìbálópọ̀, ìṣòwo ogun olóró, ìbàjẹ́ ẹ̀tọ́ - ṣùgbọ́n fíìmu náà àti gbogbo àwọn ohun kíkọ jẹ́ aláìlérò àti àìbìkítà.",negative
kò rí bẹ́ẹ́ níbí. 'Ajíbádé' jẹ́ aṣoju eré orí ìtágé tí kò ní ojúlówó ẹ̀bùn kankan lẹ́yín rẹ̀,negative
"ṣíṣe gírí sí isẹ́ kòsí láàyè ní 'Áfíríkà Mèṣáyà'.
ìbáraenisòrò jẹ́ àpapò oun tíkò ní ìtumọ̀.",negative
èyí kíse àwàdà; síbèsíbè àpere ọgọ́run wà tó burú jù báyì lọ.,negative
"kò dàbí ìyen náà tíkòní iwin láti fi sògo, 'Iwin ati àwon omo ìta pèlú' kòyé won pé síse eré- oríìtàgé fìdí múlè nínú isé ọpọlọ àtì máfi sinimá sẹ ""ìjàmbá"", ìlòkulò sítádọ́mù láti fitú àwon olólùfẹ́ won jẹ. ìkorò ọkàn.",negative
óṣo nípa ìtàn kékeré kan èyàn lé búra pé ọmọ ilé èkọ́ alákó bèrè lósáré kọ́ fún eré ìbílè ọdún tókojá,negative
"ìsààmì rẹ̀ jẹ́; àiṣe lóri eré-ìtàgé, ìtàn tíkò jinlẹ̀, ìsojú tíkò bójú mú, àti ìtàn tì ó dàbí wọ́n soní búburú  jù àkọsílè.",negative
"Kpali' kòní nkàankan.eré orí-ìtàgé tíkò múná dóko, òfìfo ní 'Kpali' jẹ́ ìtàn tí kòní ìtumọ̀ ní síso",negative
ìtàn sísọ tipátipá àti eré orí ìtàgé tí óún dójú tini ní ìwà eni afìwàpamọ́ yí.,negative
àwon awòran tí wón sùn tí wón sín harun,negative
"ìyí tí ó burú jù níbẹ̀ ní; orin tíkò nítumọ̀ tí óun lọ lére títí dé òpìn, tí ó jẹ́kí ìbánisọ̀rọ̀ lẹ látigbó",negative
àìfọwósí,negative
tí o bá gbádun ère yorùbá( kòsí nkan tí o se)oní látimọ̀ pé 'Alubarika' jé  òmìràn nínú eré yorùbá,negative
"dídára jẹ́ àida,tí wọn sóni dìdára",negative
bóyá ìyì tódára jù nípé ó dùn gan osììní kábàmò tí obá wò,negative
once upon a night' jẹ ọun tíkò níyì,negative
